basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20251125,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,1125,-22,-1.92,1150,1170,1121,91868,104749985,26286743,29572585875
20251125,900270,HK0000214814,헝셩그룹,KOSDAQ,203,2,1,201,203,201,1028308,207819956,188047040,38173549120
20251125,900260,HK0000295359,로스웰,KOSDAQ,910,-12,-1.3,904,943,904,22982,21023993,46029706,41887032460
20251125,900290,HK0000307485,GRT,KOSDAQ,2655,-65,-2.39,2730,2735,2655,62284,167677242,80850000,214656750000
20251125,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,340,-2,-.58,342,347,337,1014601,345721772,196002224,66640756160
20251125,900310,HK0000341732,컬러레이,KOSDAQ,580,-10,-1.69,589,593,575,115819,67334311,64041675,37144171500
20251125,900340,HK0000449303,윙입푸드,KOSDAQ,841,-2,-.24,843,859,835,151420,127291374,50330928,42328310448
20251125,000020,KR7000020008,동화약품,KOSPI,6090,-20,-.33,6120,6180,6080,30786,188601630,27931470,170102652300
20251125,000040,KR7000040006,KR모터스,KOSPI,455,-9,-1.94,464,468,455,89243,41050147,86375184,39300708720
20251125,000050,KR7000050005,경방,KOSPI,6950,-10,-.14,6980,7040,6890,19713,137351570,27415270,190536126500
20251125,000070,KR7000070003,삼양홀딩스,KOSPI,59200,-3600,-5.73,62800,63100,57900,124039,7403300050,7763191,459580907200
20251125,000080,KR7000080002,하이트진로,KOSPI,18580,-170,-.91,18890,18890,18550,218332,4070430435,70133611,1303082492380
20251125,000087,KR7000082008,하이트진로2우B,KOSPI,15310,-40,-.26,15350,15350,15300,2790,42794260,1130138,17302412780
20251125,000100,KR7000100008,유한양행,KOSPI,114500,-700,-.61,116200,117500,114200,266686,30780020350,79968437,9156386036500
20251125,000105,KR7000101006,유한양행우,KOSPI,103600,300,.29,103500,104900,103000,2379,246784600,1180940,122345384000
20251125,000120,KR7000120006,CJ대한통운,KOSPI,92700,-300,-.32,93500,93900,92100,31129,2888129500,22812344,2114704288800
20251125,000140,KR7000140004,하이트진로홀딩스,KOSPI,9940,-150,-1.49,10050,10130,9940,11800,117883890,23206765,230675244100
20251125,000145,KR7000141002,하이트진로홀딩스우,KOSPI,12590,-90,-.71,12680,12690,12270,188,2321720,470810,5927497900
20251125,000150,KR7000150003,두산,KOSPI,830000,-24000,-2.81,899000,909000,802000,265647,223479329000,16523835,13714783050000
20251125,000155,KR7000151001,두산우,KOSPI,517000,-22000,-4.08,560000,565000,510000,35815,18910127000,3996462,2066170854000
20251125,000157,KR7000152009,두산2우B,KOSPI,442000,-22500,-4.84,485500,487500,439500,3129,1423677750,893038,394722796000
20251125,000180,KR7000180000,성창기업지주,KOSPI,1391,-7,-.5,1402,1403,1373,39298,54250828,69751600,97024475600
20251125,000210,KR7000210005,DL,KOSPI,38450,-250,-.65,39400,39400,38150,52077,2014773025,20955884,805753739800
20251125,000215,KR7000211003,DL우,KOSPI,24700,-700,-2.76,27000,27000,24500,9550,238822200,1686115,41647040500
20251125,000220,KR7000220004,유유제약,KOSPI,4165,0,0,4170,4210,4140,8928,37219710,17032351,70939741915
20251125,000225,KR7000221002,유유제약1우,KOSPI,4790,45,.95,4745,4885,4615,9287,43560975,2266930,10858594700
20251125,000227,KR7000222000,유유제약2우B,KOSPI,10630,-60,-.56,10780,10780,10630,151,1609760,325560,3460702800
20251125,000230,KR7000230003,일동홀딩스,KOSPI,13650,-310,-2.22,14090,14570,13400,227546,3167709875,11540400,157526460000
20251125,000240,KR7000240002,한국앤컴퍼니,KOSPI,26500,50,.19,26550,26850,26100,59618,1579839825,94935240,2515783860000
20251125,000250,KR7000250001,삼천당제약,KOSDAQ,204000,-3500,-1.69,210500,216000,198500,137579,28220167800,23457472,4785324288000
20251125,000270,KR7000270009,기아,KOSPI,111200,100,.09,112200,113200,111000,632037,70720139650,393789270,43789366824000
20251125,000300,KR7000300004,DH오토넥스,KOSPI,1984,0,0,0,0,0,0,0,82129188,162944308992
20251125,000320,KR7000320002,노루홀딩스,KOSPI,21300,250,1.19,21600,21700,21150,12424,265876250,13291151,283101516300
20251125,000325,KR7000321000,노루홀딩스우,KOSPI,30800,1050,3.53,31900,31900,30350,684,21214300,243559,7501617200
20251125,000370,KR7000370007,한화손해보험,KOSPI,5150,50,.98,5150,5250,5090,246179,1272599250,116738915,601205412250
20251125,000390,KR7000390005,삼화페인트,KOSPI,5670,-20,-.35,5660,5730,5630,19482,110255190,27203469,154243669230
20251125,000400,KR7000400002,롯데손해보험,KOSPI,1740,-11,-.63,1736,1780,1720,301399,525224618,310336320,539985196800
20251125,000430,KR7000430009,대원강업,KOSPI,3700,-5,-.13,3715,3760,3665,54777,202869266,62000000,229400000000
20251125,000440,KR7000440008,중앙에너비스,KOSDAQ,15440,-90,-.58,15700,15850,15440,7772,121099600,6227130,96146887200
20251125,000480,KR7000480004,CR홀딩스,KOSPI,4920,-15,-.3,4935,4950,4915,7097,34975815,46890490,230701210800
20251125,000490,KR7000490003,대동,KOSPI,9410,-140,-1.47,9600,9650,9340,103129,976717780,26392658,248354911780
20251125,0004Y0,KR70004Y0000,디비금융제14호스팩,KOSDAQ,1996,-3,-.15,2005,2005,1995,1162,2320363,5315000,10608740000
20251125,000500,KR7000500009,가온전선,KOSPI,69700,3600,5.45,68300,72000,67600,68755,4806990150,16543115,1153055115500
20251125,000520,KR7000520007,삼일제약,KOSPI,9910,-140,-1.39,10030,10370,9860,223041,2238663500,21691811,214965847010
20251125,000540,KR7000540005,흥국화재,KOSPI,3615,40,1.12,3590,3690,3565,80580,291530735,64242645,232237161675
20251125,000545,KR7000541003,흥국화재우,KOSPI,6870,-10,-.15,6810,6900,6810,2539,17386630,768000,5276160000
20251125,000590,KR7000590000,CS홀딩스,KOSPI,78200,700,.9,77700,78300,76200,843,65310800,1154482,90280492400
20251125,000640,KR7000640003,동아쏘시오홀딩스,KOSPI,110000,-200,-.18,109900,110900,108100,16326,1791996950,6536434,719007740000
20251125,000650,KR7000650002,천일고속,KOSPI,140200,32300,29.94,140200,140200,140200,10530,1476306000,1429220,200376644000
20251125,000660,KR7000660001,SK하이닉스,KOSPI,519000,-1000,-.19,546000,550000,518000,3716730,1969198513548,728002365,377833227435000
20251125,000670,KR7000670000,영풍,KOSPI,58800,1400,2.44,57600,59700,57600,30075,1765150000,19108450,1123576860000
20251125,000680,KR7000680009,LS네트웍스,KOSPI,3025,-10,-.33,3055,3120,3015,105502,322010233,78803016,238379123400
20251125,000700,KR7000700005,유수홀딩스,KOSPI,5640,80,1.44,5570,5670,5560,19297,108393380,26041812,146875819680
20251125,000720,KR7000720003,현대건설,KOSPI,60800,1100,1.84,61100,63000,60200,733921,45002455350,111355765,6770430512000
20251125,000725,KR7000721001,현대건설우,KOSPI,51800,-300,-.58,51800,52900,51100,2030,105796550,1054693,54633097400
20251125,000760,KR7000760009,이화산업,KOSPI,12400,80,.65,12550,12550,12300,834,10296080,2800000,34720000000
20251125,000810,KR7000810002,삼성화재,KOSPI,473000,0,0,479000,489000,469500,49760,23683518500,46011155,21763276315000
20251125,000815,KR7000811000,삼성화재우,KOSPI,361000,4500,1.26,359500,364500,354000,8678,3129410250,3099510,1118923110000
20251125,000850,KR7000850008,화천기공,KOSPI,31750,-50,-.16,31800,32400,31550,3896,123537700,2200000,69850000000
20251125,000860,KR7000860007,강남제비스코,KOSPI,11730,-80,-.68,11890,11990,11700,26439,311272400,13000000,152490000000
20251125,000880,KR7000880005,한화,KOSPI,77700,-1000,-1.27,80000,81200,77700,164248,12907146700,74958735,5824293709500
20251125,00088K,KR700088K015,한화3우B,KOSPI,34900,-850,-2.38,36400,37000,34500,69008,2430466350,19404441,677214990900
20251125,000890,KR7000890004,보해양조,KOSPI,426,-2,-.47,429,431,425,122157,52142813,139120129,59265174954
20251125,0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,30650,-550,-1.76,31200,31800,30050,56930,1743262100,9436564,289230686600
20251125,000910,KR7000910000,유니온,KOSPI,4250,-80,-1.85,4315,4390,4245,117849,506121804,15611619,66349380750
20251125,000950,KR7000950006,전방,KOSPI,35300,-700,-1.94,35950,35950,34100,2858,99855425,1680000,59304000000
20251125,000970,KR7000970004,한국주철관,KOSPI,7150,-100,-1.38,7250,7290,7120,36863,265470980,22800500,163023575000
20251125,000990,KR7000990002,DB하이텍,KOSPI,61900,1100,1.81,62900,62900,61100,265541,16432158100,43504588,2692933997200
20251125,001000,KR7001000009,신라섬유,KOSDAQ,2360,-80,-3.28,2390,2475,2360,139837,336790365,24277540,57294994400
20251125,001020,KR7001020007,페이퍼코리아,KOSPI,645,-24,-3.59,669,670,645,31879,20795459,177983313,114799236885
20251125,001040,KR7001040005,CJ,KOSPI,174500,-8300,-4.54,185900,185900,173100,174585,30946445800,29176998,5091386151000
20251125,001045,KR7001041003,CJ우,KOSPI,88200,-3500,-3.82,91100,94000,87900,9322,835748600,2260223,199351668600
20251125,00104K,KR700104K010,CJ4우(전환),KOSPI,153500,-4800,-3.03,158500,160000,146000,20234,3086356400,4226512,648769592000
20251125,001060,KR7001060003,JW중외제약,KOSPI,25050,-50,-.2,25250,25450,24850,37852,946851725,23285930,583312546500
20251125,001065,KR7001061001,JW중외제약우,KOSPI,27450,-300,-1.08,27250,27450,27250,287,7846950,341951,9386554950
20251125,001067,KR7001062009,JW중외제약2우B,KOSPI,60700,300,.5,60900,60900,60700,10,608200,209973,12745361100
20251125,001070,KR7001070002,대한방직,KOSPI,6410,-40,-.62,6360,6440,6250,7001,44233965,5300000,33973000000
20251125,001080,KR7001080001,만호제강,KOSPI,37750,2100,5.89,35650,44450,35650,94683,3989845650,4150000,156662500000
20251125,0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,16700,-120,-.71,16860,17950,16590,75293,1289839805,5105400,85260180000
20251125,001120,KR7001120005,LX인터내셔널,KOSPI,30500,0,0,30700,30800,30400,40602,1240143725,38760000,1182180000000
20251125,001130,KR7001130004,대한제분,KOSPI,139400,0,0,139700,140300,138300,1418,197171350,1690000,235586000000
20251125,001140,KR7001140003,국보,KOSPI,2110,0,0,0,0,0,0,0,15856388,33456978680
20251125,001200,KR7001200005,유진투자증권,KOSPI,3395,-35,-1.02,3480,3500,3325,1185184,4008775662,96866418,328861489110
20251125,001210,KR7001210004,금호전기,KOSPI,597,-5,-.83,605,608,593,78884,47287213,61553997,36747736209
20251125,001230,KR7001230002,동국홀딩스,KOSPI,7370,0,0,7380,7440,7330,17258,127290650,31800483,234369559710
20251125,001250,KR7001250000,GS글로벌,KOSPI,2355,-5,-.21,2380,2410,2350,189231,449217979,82533764,194367014220
20251125,001260,KR7001260009,남광토건,KOSPI,7210,-240,-3.22,7660,7660,7210,14831,108431750,9832572,70892844120
20251125,001270,KR7001270008,부국증권,KOSPI,60900,-4600,-7.02,65900,66900,60400,57494,3622193300,10369886,631526057400
20251125,001275,KR7001271006,부국증권우,KOSPI,29800,100,.34,29700,30050,29500,499,14867650,3000000,89400000000
20251125,001290,KR7001290006,상상인증권,KOSPI,664,0,0,678,679,655,180474,119127812,108337120,71935847680
20251125,001340,KR7001340009,PKC,KOSPI,5560,0,0,5630,5690,5540,64487,359744380,44918407,249746342920
20251125,001360,KR7001360007,삼성제약,KOSPI,1373,-2,-.15,1406,1406,1360,295173,405091393,94162079,129284534467
20251125,001380,KR7001380005,SG글로벌,KOSPI,1725,-5,-.29,1731,1746,1702,192914,331210131,44964143,77563146675
20251125,001390,KR7001390004,KG케미칼,KOSPI,5280,10,.19,5320,5420,5190,304565,1612195085,68469040,361516531200
20251125,001420,KR7001420009,태원물산,KOSPI,3260,-25,-.76,3285,3330,3260,5069,16662100,7600000,24776000000
20251125,001430,KR7001430008,세아베스틸지주,KOSPI,26900,550,2.09,27100,27350,26450,52499,1413932000,35862119,964691001100
20251125,001440,KR7001440007,대한전선,KOSPI,21850,50,.23,22450,23000,21650,2807404,62259670900,186447300,4073873505000
20251125,001450,KR7001450006,현대해상,KOSPI,28900,1150,4.14,28150,29750,28100,457399,13255395525,89400000,2583660000000
20251125,001460,KR7001460005,BYC,KOSPI,39300,-1850,-4.5,41100,41150,39050,6438,256747250,6246150,245473695000
20251125,001465,KR7001461003,BYC우,KOSPI,23750,-50,-.21,24050,24050,22800,2410,56812375,2153850,51153937500
20251125,001470,KR7001470004,삼부토건,KOSPI,347,0,0,0,0,0,0,0,229681824,79699592928
20251125,001500,KR7001500008,현대차증권,KOSPI,7950,-20,-.25,8080,8130,7850,126561,1005849010,61833044,491572699800
20251125,001510,KR7001510007,SK증권,KOSPI,651,-4,-.61,662,680,646,2047627,1347236179,472590171,307656201321
20251125,001515,KR7001511005,SK증권우,KOSPI,2155,-30,-1.37,2160,2185,2155,5265,11375210,3912514,8431467670
20251125,001520,KR7001520006,동양,KOSPI,801,-11,-1.35,814,826,795,2240881,1810730099,238684063,191185934463
20251125,001525,KR7001521004,동양우,KOSPI,4785,30,.63,4725,4830,4660,3934,18690545,617731,2955842835
20251125,001527,KR7001522002,동양2우B,KOSPI,8470,-50,-.59,8530,8570,8470,1010,8612640,308569,2613579430
20251125,001530,KR7001530005,DI동일,KOSPI,17160,-310,-1.77,17900,18100,17020,68749,1187699115,19729280,338554444800
20251125,001540,KR7001540004,안국약품,KOSDAQ,8140,-10,-.12,8080,8210,8060,27249,220638700,13042420,106165298800
20251125,001550,KR7001550003,조비,KOSPI,10950,30,.27,10820,11200,10820,6434,70989840,5192239,56855017050
20251125,001560,KR7001560002,제일연마,KOSPI,9360,-10,-.11,9600,9600,9290,1906,17767010,9800000,91728000000
20251125,001570,KR7001570001,금양,KOSPI,9900,0,0,0,0,0,0,0,63967196,633275240400
20251125,0015G0,KR70015G0009,그린광학,KOSDAQ,21800,400,1.87,21900,24500,21700,2767457,63843360125,11702541,255115393800
20251125,001620,KR7001620004,케이비아이동국실업,KOSPI,469,4,.86,462,480,462,88048,41162343,111293031,52196431539
20251125,001630,KR7001630003,종근당홀딩스,KOSPI,47600,200,.42,47400,47850,47000,4377,207063125,5009861,238469383600
20251125,001680,KR7001680008,대상,KOSPI,20600,-150,-.72,20850,20950,20450,65946,1362507200,34648025,713749315000
20251125,001685,KR7001681006,대상우,KOSPI,16690,-80,-.48,16830,16830,16480,10574,176143680,1370223,22869021870
20251125,001720,KR7001720002,신영증권,KOSPI,139900,-4200,-2.91,146600,146900,139000,31471,4452588400,16440000,2299956000000
20251125,001740,KR7001740000,SK네트웍스,KOSPI,4455,-50,-1.11,4510,4530,4440,171287,766083842,221277902,985793053410
20251125,001750,KR7001750009,한양증권,KOSPI,18160,-150,-.82,18350,18510,18050,34385,627330250,12728534,231150177440
20251125,001755,KR7001751007,한양증권우,KOSPI,18280,-100,-.54,18710,18710,17910,1504,27205210,525000,9597000000
20251125,001770,KR7001770007,SHD,KOSPI,17770,50,.28,17650,17890,17590,420,7469090,1214878,21588382060
20251125,001780,KR7001780006,알루코,KOSPI,1920,10,.52,1923,1939,1904,226914,434801408,96830132,185913853440
20251125,001790,KR7001790005,대한제당,KOSPI,2830,-30,-1.05,2860,2890,2830,181994,517620475,89696580,253841321400
20251125,001795,KR7001791003,대한제당우,KOSPI,2465,5,.2,2475,2480,2450,18086,44468070,6482760,15980003400
20251125,001800,KR7001800002,오리온홀딩스,KOSPI,19340,-350,-1.78,19740,19760,19320,106064,2072188080,62645422,1211562461480
20251125,001810,KR7001810001,무림SP,KOSDAQ,1505,4,.27,1501,1514,1485,11177,16695163,22137500,33316937500
20251125,001820,KR7001820000,삼화콘덴서,KOSPI,30650,2150,7.54,29200,30950,29100,123070,3717326850,10395000,318606750000
20251125,001840,KR7001840008,이화공영,KOSDAQ,1616,0,0,0,0,0,0,0,22283636,36010355776
20251125,001940,KR7001940006,KISCO홀딩스,KOSPI,25800,-100,-.39,25950,25950,25800,9004,232736175,14176380,365750604000
20251125,002020,KR7002020006,코오롱,KOSPI,47950,-2000,-4,50900,50900,47550,114982,5571248850,12626426,605437126700
20251125,002025,KR7002021004,코오롱우,KOSPI,24000,-550,-2.24,24850,24850,23700,6544,158712000,1076390,25833360000
20251125,002030,KR7002030005,아세아,KOSPI,376500,-1000,-.26,377500,379500,371500,2546,954065500,2084140,784678710000
20251125,002070,KR7002070001,비비안,KOSPI,648,4,.62,644,656,641,52603,33900062,45196077,29287057896
20251125,002100,KR7002100006,경농,KOSPI,9220,20,.22,9250,9260,9150,5512,50700880,19522575,179998141500
20251125,002140,KR7002140002,고려산업,KOSPI,2425,-40,-1.62,2445,2490,2425,45395,110941252,24939425,60478105625
20251125,002150,KR7002150001,도화엔지니어링,KOSPI,6210,-120,-1.9,6280,6320,6200,39056,244093295,33720000,209401200000
20251125,002170,KR7002170009,삼양통상,KOSPI,53700,200,.37,54700,54800,53300,650,34826100,3000000,161100000000
20251125,002200,KR7002200004,한국수출포장,KOSPI,3150,10,.32,3140,3160,3125,68717,216223955,40000000,126000000000
20251125,002210,KR7002210003,동성제약,KOSPI,973,0,0,0,0,0,0,0,26619507,25900780311
20251125,002220,KR7002220002,한일철강,KOSPI,4200,5,.12,4190,4280,4165,28181,118522400,26697460,112129332000
